
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
starting robot 
before init 
init 
start I2S -> sleep 1s 

ChibiOS/RT Shell
ch> before start DMA 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
923,461,14766.76660,-1518,FFFFFA12,1533.48999
925,462,14798.79882,-1517,FFFFFA13,1517.08850
927,463,14830.83105,-1517,FFFFFA13,1530.03588
929,464,14862.86328,-1517,FFFFFA13,1517.61413
931,465,14894.89453,-1517,FFFFFA13,1544.67004
933,466,14926.92675,-1516,FFFFFA14,1528.59753
935,467,14958.95898,-1516,FFFFFA14,1517.10522
937,468,14990.99121,-1517,FFFFFA13,1516.63757
939,469,15023.02343,-1516,FFFFFA14,1517.63891
941,470,15055.05468,-1517,FFFFFA13,1525.84997
943,471,15087.08691,-1518,FFFFFA12,1527.99389
945,472,15119.11914,-1518,FFFFFA12,1532.54235
947,473,15151.15136,-1517,FFFFFA13,1535.56127
949,474,15183.18359,-1517,FFFFFA13,1521.85559
951,475,15215.21484,-1517,FFFFFA13,1509.97167
953,476,15247.24707,-1517,FFFFFA13,1523.23901
955,477,15279.27929,-1517,FFFFFA13,1521.77990
957,478,15311.31152,-1516,FFFFFA14,1532.72729
959,479,15343.34375,-1517,FFFFFA13,1543.41467
961,480,15375.37500,-1516,FFFFFA14,1532.26965
963,481,15407.40722,-1516,FFFFFA14,1512.73193
965,482,15439.43945,-1517,FFFFFA13,1507.08264
967,483,15471.47167,-1517,FFFFFA13,1513.79003
969,484,15503.50390,-1516,FFFFFA14,1528.09448
971,485,15535.53515,-1517,FFFFFA13,1522.55798
973,486,15567.56738,-1517,FFFFFA13,1548.52880
975,487,15599.59960,-1517,FFFFFA13,1532.81994
977,488,15631.63183,-1518,FFFFFA12,1519.49621
979,489,15663.66406,-1517,FFFFFA13,1517.34484
981,490,15695.69531,-1517,FFFFFA13,1523.86853
983,491,15727.72753,-1518,FFFFFA12,1530.19958
985,492,15759.75976,-1518,FFFFFA12,1528.49890
987,493,15791.79199,-1518,FFFFFA12,1537.17236
989,494,15823.82421,-1518,FFFFFA12,1536.49365
991,495,15855.85546,-1519,FFFFFA11,1523.82629
993,496,15887.88769,-1519,FFFFFA11,1519.54199
995,497,15919.91992,-1518,FFFFFA12,1527.68920
997,498,15951.95214,-1518,FFFFFA12,1516.75378
999,499,15983.98437,-1518,FFFFFA12,1531.81542
1001,500,16016.01562,-1518,FFFFFA12,1531.81542
1003,501,16048.04785,-1517,FFFFFA13,1516.75378
1005,502,16080.08007,-1518,FFFFFA12,1527.68920
1007,503,16112.11230,-1518,FFFFFA12,1519.54199
1009,504,16144.14453,-1518,FFFFFA12,1523.82629
1011,505,16176.17578,-1517,FFFFFA13,1536.49365
1013,506,16208.20800,-1517,FFFFFA13,1537.17236
1015,507,16240.24023,-1518,FFFFFA12,1528.49890
1017,508,16272.27246,-1517,FFFFFA13,1530.19958
1019,509,16304.30468,-1517,FFFFFA13,1523.86853
1021,510,16336.33593,-1517,FFFFFA13,1517.34484
1023,511,16368.36816,-1517,FFFFFA13,1519.49621
1025,512,16400.40039,-1517,FFFFFA13,1532.81994
1027,513,16432.43164,-1518,FFFFFA12,1548.52880
1029,514,16464.46484,-1518,FFFFFA12,1522.55798
1031,515,16496.49609,-1517,FFFFFA13,1528.09448
1033,516,16528.52929,-1517,FFFFFA13,1513.79003
1035,517,16560.56054,-1517,FFFFFA13,1507.08264
1037,518,16592.59179,-1518,FFFFFA12,1512.73193
1039,519,16624.62500,-1518,FFFFFA12,1532.26965
1041,520,16656.65625,-1518,FFFFFA12,1543.41467
1043,521,16688.68945,-1517,FFFFFA13,1532.72729
1045,522,16720.72070,-1517,FFFFFA13,1521.77990
1047,523,16752.75195,-1517,FFFFFA13,1523.23901
1049,524,16784.78515,-1517,FFFFFA13,1509.97167
1051,525,16816.81640,-1517,FFFFFA13,1521.85559
1053,526,16848.84960,-1518,FFFFFA12,1535.56127
1055,527,16880.88085,-1519,FFFFFA11,1532.54235
1057,528,16912.91210,-1518,FFFFFA12,1527.99389
1059,529,16944.94531,-1517,FFFFFA13,1525.84997
1061,530,16976.97656,-1517,FFFFFA13,1517.63891
1063,531,17009.00976,-1518,FFFFFA12,1516.63757
1065,532,17041.04101,-1518,FFFFFA12,1517.10522
1067,533,17073.07226,-1517,FFFFFA13,1528.59753
1069,534,17105.10546,-1518,FFFFFA12,1544.67004
1071,535,17137.13671,-1519,FFFFFA11,1517.61413
1073,536,17169.16992,-1518,FFFFFA12,1530.03588
1075,537,17201.20117,-1519,FFFFFA11,1517.08850
1077,538,17233.23242,-1519,FFFFFA11,1533.48999
1079,539,17265.26562,-1518,FFFFFA12,1530.27160
1081,540,17297.29687,-1517,FFFFFA13,1541.04248
1083,541,17329.33007,-1517,FFFFFA13,1531.49291
1085,542,17361.36132,-1517,FFFFFA13,1532.57775
1087,543,17393.39257,-1517,FFFFFA13,1534.94519
1089,544,17425.42578,-1518,FFFFFA12,1528.59082
1091,545,17457.45703,-1518,FFFFFA12,1511.00988
1093,546,17489.49023,-1518,FFFFFA12,1523.63647
1095,547,17521.52148,-1519,FFFFFA11,1539.71704
1097,548,17553.55273,-1519,FFFFFA11,1533.79931
1099,549,17585.58593,-1518,FFFFFA12,1546.79223
1101,550,17617.61718,-1518,FFFFFA12,1531.15405
1103,551,17649.65039,-1519,FFFFFA11,1535.39062
1105,552,17681.68164,-1519,FFFFFA11,1524.08776
1107,553,17713.71289,-1518,FFFFFA12,1520.04846
1109,554,17745.74609,-1518,FFFFFA12,1538.10449
1111,555,17777.77734,-1519,FFFFFA11,1533.40551
1113,556,17809.81054,-1519,FFFFFA11,1535.75573
1115,557,17841.84179,-1519,FFFFFA11,1526.64978
1117,558,17873.87304,-1518,FFFFFA12,1518.47802
1119,559,17905.90625,-1519,FFFFFA11,1536.22888
1121,560,17937.93750,-1519,FFFFFA11,1513.95690
1123,561,17969.97070,-1519,FFFFFA11,1523.24645
1125,562,18002.00195,-1518,FFFFFA12,1531.74328
1127,563,18034.03320,-1519,FFFFFA11,1541.41796
1129,564,18066.06640,-1520,FFFFFA10,1529.93115
1131,565,18098.09765,-1520,FFFFFA10,1528.97558
1133,566,18130.13085,-1520,FFFFFA10,1507.62243
1135,567,18162.16210,-1519,FFFFFA11,1531.17321
1137,568,18194.19335,-1520,FFFFFA10,1519.31250
1139,569,18226.22656,-1522,FFFFFA0E,1521.17529
1141,570,18258.25781,-1520,FFFFFA10,1532.83056
1143,571,18290.29101,-1519,FFFFFA11,1536.14733
1145,572,18322.32226,-1521,FFFFFA0F,1519.00000
1147,573,18354.35351,-1521,FFFFFA0F,1533.49560
1149,574,18386.38671,-1520,FFFFFA10,1534.04968
1151,575,18418.41796,-1520,FFFFFA10,1535.13806
1153,576,18450.45117,-1519,FFFFFA11,1531.82019
1155,577,18482.48242,-1520,FFFFFA10,1528.30932
1157,578,18514.51367,-1520,FFFFFA10,1527.97851
1159,579,18546.54687,-1520,FFFFFA10,1514.53405
1161,580,18578.57812,-1520,FFFFFA10,1522.53894
1163,581,18610.61132,-1520,FFFFFA10,1535.29711
1165,582,18642.64257,-1520,FFFFFA10,1523.43603
1167,583,18674.67382,-1520,FFFFFA10,1535.24877
1169,584,18706.70703,-1521,FFFFFA0F,1541.07995
1171,585,18738.73828,-1521,FFFFFA0F,1525.91284
1173,586,18770.77148,-1521,FFFFFA0F,1521.20898
1175,587,18802.80273,-1520,FFFFFA10,1517.90539
1177,588,18834.83398,-1520,FFFFFA10,1526.17260
1179,589,18866.86718,-1521,FFFFFA0F,1528.36914
1181,590,18898.89843,-1520,FFFFFA10,1535.80981
1183,591,18930.93164,-1520,FFFFFA10,1536.41064
1185,592,18962.96289,-1521,FFFFFA0F,1529.92761
1187,593,18994.99414,-1520,FFFFFA10,1518.64208
1189,594,19027.02734,-1519,FFFFFA11,1531.01843
1191,595,19059.05859,-1520,FFFFFA10,1534.89794
1193,596,19091.09179,-1520,FFFFFA10,1515.96472
1195,597,19123.12304,-1520,FFFFFA10,1539.37561
1197,598,19155.15429,-1520,FFFFFA10,1519.46179
1199,599,19187.18750,-1521,FFFFFA0F,1532.70898
1201,600,19219.21875,-1522,FFFFFA0E,1508.30981
1203,601,19251.25195,-1521,FFFFFA0F,1513.57983
1205,602,19283.28320,-1520,FFFFFA10,1529.48010
1207,603,19315.31445,-1520,FFFFFA10,1522.16796
1209,604,19347.34765,-1520,FFFFFA10,1535.49414
1211,605,19379.37890,-1520,FFFFFA10,1529.82031
1213,606,19411.41210,-1521,FFFFFA0F,1518.87475
1215,607,19443.44335,-1521,FFFFFA0F,1514.53356
1217,608,19475.47460,-1522,FFFFFA0E,1528.11437
1219,609,19507.50781,-1522,FFFFFA0E,1509.42395
1221,610,19539.53906,-1520,FFFFFA10,1525.57287
1223,611,19571.57226,-1520,FFFFFA10,1536.66015
1225,612,19603.60351,-1520,FFFFFA10,1537.90197
1227,613,19635.63476,-1520,FFFFFA10,1528.52355
1229,614,19667.66796,-1520,FFFFFA10,1516.17285
1231,615,19699.69921,-1520,FFFFFA10,1509.66296
1233,616,19731.73242,-1520,FFFFFA10,1516.31518
1235,617,19763.76367,-1521,FFFFFA0F,1521.62109
1237,618,19795.79492,-1520,FFFFFA10,1535.59960
1239,619,19827.82812,-1520,FFFFFA10,1536.75915
1241,620,19859.85937,-1521,FFFFFA0F,1533.88256
1243,621,19891.89257,-1521,FFFFFA0F,1534.38342
1245,622,19923.92382,-1520,FFFFFA10,1518.14562
1247,623,19955.95507,-1519,FFFFFA11,1530.04333
1249,624,19987.98828,-1519,FFFFFA11,1524.70080
1251,625,20020.01953,-1519,FFFFFA11,1522.14404
1253,626,20052.05273,-1520,FFFFFA10,1542.52368
1255,627,20084.08398,-1519,FFFFFA11,1540.77453
1257,628,20116.11523,-1519,FFFFFA11,1533.06042
1259,629,20148.14843,-1521,FFFFFA0F,1515.40734
1261,630,20180.17968,-1521,FFFFFA0F,1528.22570
1263,631,20212.21289,-1522,FFFFFA0E,1534.51940
1265,632,20244.24414,-1521,FFFFFA0F,1527.33361
1267,633,20276.27539,-1521,FFFFFA0F,1526.53894
1269,634,20308.30859,-1522,FFFFFA0E,1506.28405
1271,635,20340.33984,-1522,FFFFFA0E,1503.72204
1273,636,20372.37304,-1522,FFFFFA0E,1518.46020
1275,637,20404.40429,-1522,FFFFFA0E,1498.27917
1277,638,20436.43554,-1521,FFFFFA0F,1532.73571
1279,639,20468.46875,-1520,FFFFFA10,1542.93981
1281,640,20500.50000,-1521,FFFFFA0F,1519.35803
1283,641,20532.53320,-1523,FFFFFA0D,1526.34582
1285,642,20564.56445,-1522,FFFFFA0E,1506.95593
1287,643,20596.59570,-1520,FFFFFA10,1511.91992
1289,644,20628.62890,-1521,FFFFFA0F,1504.20520
1291,645,20660.66015,-1522,FFFFFA0E,1528.56530
1293,646,20692.69335,-1522,FFFFFA0E,1552.10205
1295,647,20724.72460,-1522,FFFFFA0E,1527.36157
1297,648,20756.75585,-1521,FFFFFA0F,1494.36108
1299,649,20788.78906,-1521,FFFFFA0F,1506.08605
1301,650,20820.82031,-1520,FFFFFA10,1522.69677
1303,651,20852.85351,-1519,FFFFFA11,1528.93286
1305,652,20884.88476,-1520,FFFFFA10,1498.52990
1307,653,20916.91601,-1521,FFFFFA0F,1542.18383
1309,654,20948.94921,-1521,FFFFFA0F,1529.80932
1311,655,20980.98046,-1521,FFFFFA0F,1540.12951
1313,656,21013.01367,-1519,FFFFFA11,1513.69812
1315,657,21045.04492,-1518,FFFFFA12,1505.50268
1317,658,21077.07617,-1520,FFFFFA10,1532.09777
1319,659,21109.10937,-1521,FFFFFA0F,1525.89880
1321,660,21141.14062,-1520,FFFFFA10,1536.07177
1323,661,21173.17382,-1520,FFFFFA10,1532.00134
1325,662,21205.20507,-1520,FFFFFA10,1543.93139
1327,663,21237.23632,-1520,FFFFFA10,1525.51098
1329,664,21269.26953,-1520,FFFFFA10,1521.18334
1331,665,21301.30078,-1520,FFFFFA10,1513.63415
1333,666,21333.33398,-1520,FFFFFA10,1516.50219
1335,667,21365.36523,-1519,FFFFFA11,1545.54687
1337,668,21397.39648,-1521,FFFFFA0F,1531.64892
1339,669,21429.42968,-1521,FFFFFA0F,1544.32153
1341,670,21461.46093,-1520,FFFFFA10,1521.82238
1343,671,21493.49414,-1521,FFFFFA0F,1486.04577
1345,672,21525.52539,-1522,FFFFFA0E,1513.70727
1347,673,21557.55664,-1520,FFFFFA10,1525.52758
1349,674,21589.58984,-1519,FFFFFA11,1544.76489
1351,675,21621.62109,-1520,FFFFFA10,1541.22314
1353,676,21653.65429,-1520,FFFFFA10,1550.10925
1355,677,21685.68554,-1521,FFFFFA0F,1506.79479
1357,678,21717.71679,-1520,FFFFFA10,1526.77783
1359,679,21749.75000,-1520,FFFFFA10,1509.90063
1361,680,21781.78125,-1520,FFFFFA10,1542.31152
1363,681,21813.81445,-1520,FFFFFA10,1530.93408
1365,682,21845.84570,-1520,FFFFFA10,1532.11145
1367,683,21877.87695,-1521,FFFFFA0F,1530.35131
1369,684,21909.91015,-1521,FFFFFA0F,1512.55346
1371,685,21941.94140,-1521,FFFFFA0F,1523.12902
1373,686,21973.97460,-1521,FFFFFA0F,1519.17175
1375,687,22006.00585,-1520,FFFFFA10,1519.94665
1377,688,22038.03710,-1521,FFFFFA0F,1538.51879
1379,689,22070.07031,-1521,FFFFFA0F,1548.03186
1381,690,22102.10156,-1520,FFFFFA10,1524.48083
1383,691,22134.13476,-1521,FFFFFA0F,1517.42272
1385,692,22166.16601,-1521,FFFFFA0F,1516.58728
1387,693,22198.19726,-1521,FFFFFA0F,1519.10510
1389,694,22230.23046,-1521,FFFFFA0F,1532.64123
1391,695,22262.26171,-1521,FFFFFA0F,1536.06396
1393,696,22294.29492,-1521,FFFFFA0F,1538.88037
1395,697,22326.32617,-1520,FFFFFA10,1539.07019
1397,698,22358.35742,-1520,FFFFFA10,1525.74377
1399,699,22390.39062,-1520,FFFFFA10,1509.74230
1401,700,22422.42187,-1520,FFFFFA10,1528.98278
1403,701,22454.45507,-1521,FFFFFA0F,1525.14270
1405,702,22486.48632,-1521,FFFFFA0F,1559.12060
1407,703,22518.51757,-1522,FFFFFA0E,1534.38000
1409,704,22550.55078,-1521,FFFFFA0F,1525.71008
1411,705,22582.58203,-1521,FFFFFA0F,1494.01965
1413,706,22614.61523,-1520,FFFFFA10,1511.66833
1415,707,22646.64648,-1520,FFFFFA10,1541.49487
1417,708,22678.67773,-1521,FFFFFA0F,1510.66809
1419,709,22710.71093,-1521,FFFFFA0F,1570.20532
1421,710,22742.74218,-1522,FFFFFA0E,1528.38415
1423,711,22774.77539,-1521,FFFFFA0F,1565.64599
1425,712,22806.80664,-1520,FFFFFA10,1537.73364
1427,713,22838.83789,-1519,FFFFFA11,1525.86828
1429,714,22870.87109,-1519,FFFFFA11,1520.47058
1431,715,22902.90234,-1520,FFFFFA10,1546.22546
1433,716,22934.93554,-1521,FFFFFA0F,1529.85217
1435,717,22966.96679,-1521,FFFFFA0F,1558.03723
1437,718,22998.99804,-1520,FFFFFA10,1539.46533
1439,719,23031.03125,-1519,FFFFFA11,1518.77587
1441,720,23063.06250,-1519,FFFFFA11,1524.64758
1443,721,23095.09570,-1519,FFFFFA11,1542.86279
1445,722,23127.12695,-1520,FFFFFA10,1534.64440
1447,723,23159.15820,-1520,FFFFFA10,1537.00781
1449,724,23191.19140,-1521,FFFFFA0F,1524.81616
1451,725,23223.22265,-1521,FFFFFA0F,1525.12036
1453,726,23255.25585,-1521,FFFFFA0F,1523.10949
1455,727,23287.28710,-1522,FFFFFA0E,1516.14941
1457,728,23319.31835,-1520,FFFFFA10,1518.27722
1459,729,23351.35156,-1520,FFFFFA10,1523.55383
1461,730,23383.38281,-1521,FFFFFA0F,1524.89062
1463,731,23415.41601,-1520,FFFFFA10,1557.38781
1465,732,23447.44726,-1520,FFFFFA10,1545.86682
1467,733,23479.47851,-1520,FFFFFA10,1520.10607
1469,734,23511.51171,-1520,FFFFFA10,1535.83947
1471,735,23543.54296,-1520,FFFFFA10,1531.99731
1473,736,23575.57617,-1520,FFFFFA10,1548.96984
1475,737,23607.60742,-1519,FFFFFA11,1542.95300
1477,738,23639.63867,-1520,FFFFFA10,1548.87683
1479,739,23671.67187,-1520,FFFFFA10,1551.89367
1481,740,23703.70312,-1520,FFFFFA10,1517.96459
1483,741,23735.73632,-1521,FFFFFA0F,1524.74926
1485,742,23767.76757,-1521,FFFFFA0F,1528.44946
1487,743,23799.79882,-1521,FFFFFA0F,1530.23840
1489,744,23831.83203,-1521,FFFFFA0F,1527.33325
1491,745,23863.86328,-1520,FFFFFA10,1575.41687
1493,746,23895.89648,-1520,FFFFFA10,1540.14978
1495,747,23927.92773,-1521,FFFFFA0F,1544.52136
1497,748,23959.95898,-1521,FFFFFA0F,1504.34899
1499,749,23991.99218,-1521,FFFFFA0F,1512.99072
1501,750,24024.02343,-1521,FFFFFA0F,1494.04321
1503,751,24056.05664,-1521,FFFFFA0F,1543.29174
1505,752,24088.08789,-1521,FFFFFA0F,1492.22180
1507,753,24120.12109,-1521,FFFFFA0F,1551.53869
1509,754,24152.15234,-1521,FFFFFA0F,1528.23669
1511,755,24184.18359,-1520,FFFFFA10,1537.87158
1513,756,24216.21679,-1520,FFFFFA10,1531.85302
1515,757,24248.24804,-1520,FFFFFA10,1513.38403
1517,758,24280.28125,-1520,FFFFFA10,1572.67980
1519,759,24312.31250,-1519,FFFFFA11,1522.89916
1521,760,24344.34375,-1519,FFFFFA11,1570.62756
1523,761,24376.37695,-1519,FFFFFA11,1534.07739
1525,762,24408.40820,-1519,FFFFFA11,1522.18493
1527,763,24440.44140,-1519,FFFFFA11,1522.75341
1529,764,24472.47265,-1519,FFFFFA11,1542.18286
1531,765,24504.50390,-1519,FFFFFA11,1532.82873
1533,766,24536.53710,-1519,FFFFFA11,1520.39916
1535,767,24568.56835,-1520,FFFFFA10,1550.41845
1537,768,24600.60156,-1520,FFFFFA10,1489.23669
1539,769,24632.63281,-1520,FFFFFA10,1513.32727
1541,770,24664.66406,-1520,FFFFFA10,1524.79553
1543,771,24696.69726,-1520,FFFFFA10,1539.68273
1545,772,24728.72851,-1520,FFFFFA10,1529.50646
1547,773,24760.76171,-1520,FFFFFA10,1544.97119
1549,774,24792.79296,-1521,FFFFFA0F,1510.95861
1551,775,24824.82421,-1521,FFFFFA0F,1531.43884
1553,776,24856.85742,-1521,FFFFFA0F,1542.21643
1555,777,24888.88867,-1521,FFFFFA0F,1502.59545
1557,778,24920.92187,-1521,FFFFFA0F,1535.07678
1559,779,24952.95312,-1522,FFFFFA0E,1531.72912
1561,780,24984.98437,-1521,FFFFFA0F,1513.07861
1563,781,25017.01757,-1520,FFFFFA10,1508.72668
1565,782,25049.04882,-1520,FFFFFA10,1499.55346
1567,783,25081.08203,-1520,FFFFFA10,1515.85717
1569,784,25113.11328,-1521,FFFFFA0F,1493.96960
1571,785,25145.14453,-1521,FFFFFA0F,1514.15747
1573,786,25177.17773,-1521,FFFFFA0F,1493.03540
1575,787,25209.20898,-1521,FFFFFA0F,1537.68444
1577,788,25241.24218,-1521,FFFFFA0F,1530.19250
1579,789,25273.27343,-1522,FFFFFA0E,1531.78906
1581,790,25305.30468,-1523,FFFFFA0D,1525.32177
1583,791,25337.33789,-1521,FFFFFA0F,1479.02368
1585,792,25369.36914,-1520,FFFFFA10,1497.16674
1587,793,25401.40234,-1521,FFFFFA0F,1523.79504
1589,794,25433.43359,-1521,FFFFFA0F,1547.49768
1591,795,25465.46484,-1521,FFFFFA0F,1536.89294
1593,796,25497.49804,-1520,FFFFFA10,1515.44653
1595,797,25529.52929,-1521,FFFFFA0F,1487.39953
1597,798,25561.56250,-1521,FFFFFA0F,1511.52258
1599,799,25593.59375,-1521,FFFFFA0F,1540.19091
1601,800,25625.62500,-1521,FFFFFA0F,1539.28027
1603,801,25657.65820,-1521,FFFFFA0F,1564.51098
1605,802,25689.68945,-1521,FFFFFA0F,1543.91857
1607,803,25721.72265,-1521,FFFFFA0F,1544.23242
1609,804,25753.75390,-1522,FFFFFA0E,1550.75268
1611,805,25785.78515,-1522,FFFFFA0E,1488.88232
1613,806,25817.81835,-1522,FFFFFA0E,1518.54724
1615,807,25849.84960,-1521,FFFFFA0F,1525.76391
1617,808,25881.88281,-1522,FFFFFA0E,1571.71179
1619,809,25913.91406,-1522,FFFFFA0E,1539.21472
1621,810,25945.94531,-1522,FFFFFA0E,1514.23718
1623,811,25977.97851,-1522,FFFFFA0E,1509.65209
1625,812,26010.00976,-1521,FFFFFA0F,1528.52648
1627,813,26042.04296,-1521,FFFFFA0F,1536.43737
1629,814,26074.07421,-1522,FFFFFA0E,1538.64880
1631,815,26106.10546,-1522,FFFFFA0E,1549.26159
1633,816,26138.13867,-1522,FFFFFA0E,1525.35217
1635,817,26170.16992,-1522,FFFFFA0E,1494.08703
1637,818,26202.20312,-1523,FFFFFA0D,1499.10144
1639,819,26234.23437,-1523,FFFFFA0D,1503.20727
1641,820,26266.26562,-1523,FFFFFA0D,1513.36767
1643,821,26298.29882,-1524,FFFFFA0C,1516.59814
1645,822,26330.33007,-1523,FFFFFA0D,1542.72070
1647,823,26362.36328,-1523,FFFFFA0D,1561.17590
1649,824,26394.39453,-1524,FFFFFA0C,1500.65734
1651,825,26426.42578,-1523,FFFFFA0D,1518.96203
1653,826,26458.45898,-1523,FFFFFA0D,1519.92553
1655,827,26490.49023,-1524,FFFFFA0C,1489.19750
1657,828,26522.52343,-1523,FFFFFA0D,1527.66442
1659,829,26554.55468,-1523,FFFFFA0D,1536.26342
1661,830,26586.58593,-1523,FFFFFA0D,1526.58776
1663,831,26618.61914,-1523,FFFFFA0D,1521.73120
1665,832,26650.65039,-1524,FFFFFA0C,1515.93395
1667,833,26682.68359,-1524,FFFFFA0C,1468.46545
1669,834,26714.71484,-1522,FFFFFA0E,1539.26367
1671,835,26746.74609,-1522,FFFFFA0E,1537.15844
1673,836,26778.77929,-1523,FFFFFA0D,1538.77185
1675,837,26810.81054,-1523,FFFFFA0D,1534.20825
1677,838,26842.84375,-1524,FFFFFA0C,1487.53784
1679,839,26874.87500,-1523,FFFFFA0D,1474.81494
1681,840,26906.90625,-1522,FFFFFA0E,1519.89099
1683,841,26938.93945,-1523,FFFFFA0D,1517.76025
1685,842,26970.97070,-1522,FFFFFA0E,1535.85571
1687,843,27003.00390,-1522,FFFFFA0E,1555.15124
1689,844,27035.03515,-1522,FFFFFA0E,1529.09631
1691,845,27067.06640,-1523,FFFFFA0D,1508.48461
1693,846,27099.09960,-1523,FFFFFA0D,1522.60485
1695,847,27131.13085,-1524,FFFFFA0C,1543.42993
1697,848,27163.16406,-1523,FFFFFA0D,1525.78662
1699,849,27195.19531,-1523,FFFFFA0D,1564.48461
1701,850,27227.22656,-1522,FFFFFA0E,1559.91333
1703,851,27259.25976,-1523,FFFFFA0D,1572.71215
1705,852,27291.29101,-1523,FFFFFA0D,1487.42736
1707,853,27323.32421,-1523,FFFFFA0D,1491.53906
1709,854,27355.35546,-1523,FFFFFA0D,1544.43090
1711,855,27387.38671,-1524,FFFFFA0C,1522.20227
1713,856,27419.41992,-1524,FFFFFA0C,1547.68652
1715,857,27451.45117,-1524,FFFFFA0C,1580.27270
1717,858,27483.48437,-1524,FFFFFA0C,1550.88195
1719,859,27515.51562,-1523,FFFFFA0D,1520.95581
1721,860,27547.54687,-1524,FFFFFA0C,1514.88244
1723,861,27579.58007,-1524,FFFFFA0C,1531.68188
1725,862,27611.61132,-1524,FFFFFA0C,1500.12536
1727,863,27643.64453,-1525,FFFFFA0B,1510.54040
1729,864,27675.67578,-1526,FFFFFA0A,1566.52575
1731,865,27707.70703,-1526,FFFFFA0A,1530.41223
1733,866,27739.74023,-1526,FFFFFA0A,1535.01867
1735,867,27771.77148,-1525,FFFFFA0B,1490.03552
1737,868,27803.80468,-1525,FFFFFA0B,1502.96667
1739,869,27835.83593,-1525,FFFFFA0B,1519.58398
1741,870,27867.86718,-1525,FFFFFA0B,1525.41406
1743,871,27899.90039,-1525,FFFFFA0B,1585.72216
1745,872,27931.93164,-1527,FFFFFA09,1547.28356
1747,873,27963.96484,-1526,FFFFFA0A,1497.85632
1749,874,27995.99609,-1525,FFFFFA0B,1540.01477
1751,875,28028.02734,-1525,FFFFFA0B,1519.22460
1753,876,28060.06054,-1524,FFFFFA0C,1497.31164
1755,877,28092.09179,-1525,FFFFFA0B,1521.14270
1757,878,28124.12500,-1525,FFFFFA0B,1548.72680
1759,879,28156.15625,-1524,FFFFFA0C,1532.41625
1761,880,28188.18750,-1526,FFFFFA0A,1538.03320
1763,881,28220.22070,-1526,FFFFFA0A,1478.94287
1765,882,28252.25195,-1525,FFFFFA0B,1531.65710
1767,883,28284.28515,-1525,FFFFFA0B,1477.73889
1769,884,28316.31640,-1526,FFFFFA0A,1515.14184
1771,885,28348.34765,-1525,FFFFFA0B,1543.65710
1773,886,28380.38085,-1525,FFFFFA0B,1573.08959
1775,887,28412.41210,-1524,FFFFFA0C,1518.95202
1777,888,28444.44531,-1525,FFFFFA0B,1505.43493
1779,889,28476.47656,-1525,FFFFFA0B,1526.27807
1781,890,28508.50781,-1525,FFFFFA0B,1493.08142
1783,891,28540.54101,-1526,FFFFFA0A,1542.16174
1785,892,28572.57226,-1526,FFFFFA0A,1536.62548
1787,893,28604.60546,-1526,FFFFFA0A,1558.27270
1789,894,28636.63671,-1525,FFFFFA0B,1530.59606
1791,895,28668.66796,-1525,FFFFFA0B,1542.20666
1793,896,28700.70117,-1525,FFFFFA0B,1510.96252
1795,897,28732.73242,-1525,FFFFFA0B,1523.87963
1797,898,28764.76562,-1525,FFFFFA0B,1517.27770
1799,899,28796.79687,-1525,FFFFFA0B,1557.05065
1801,900,28828.82812,-1525,FFFFFA0B,1544.21716
1803,901,28860.86132,-1525,FFFFFA0B,1503.18322
1805,902,28892.89257,-1525,FFFFFA0B,1502.96301
1807,903,28924.92578,-1526,FFFFFA0A,1481.84826
1809,904,28956.95703,-1526,FFFFFA0A,1588.03063
1811,905,28988.98828,-1526,FFFFFA0A,1524.95227
1813,906,29021.02148,-1526,FFFFFA0A,1552.34558
1815,907,29053.05273,-1526,FFFFFA0A,1550.50671
1817,908,29085.08593,-1525,FFFFFA0B,1530.19177
1819,909,29117.11718,-1525,FFFFFA0B,1457.97595
1821,910,29149.14843,-1525,FFFFFA0B,1506.07702
1823,911,29181.18164,-1525,FFFFFA0B,1500.91540
1825,912,29213.21289,-1527,FFFFFA09,1531.36816
1827,913,29245.24609,-1527,FFFFFA09,1517.51928
1829,914,29277.27734,-1527,FFFFFA09,1552.98242
1831,915,29309.30859,-1527,FFFFFA09,1561.30603
1833,916,29341.34179,-1526,FFFFFA0A,1485.56518
1835,917,29373.37304,-1525,FFFFFA0B,1540.44580
1837,918,29405.40625,-1525,FFFFFA0B,1498.56884
1839,919,29437.43750,-1525,FFFFFA0B,1526.99499
1841,920,29469.46875,-1525,FFFFFA0B,1547.90209
1843,921,29501.50195,-1524,FFFFFA0C,1531.70996
1845,922,29533.53320,-1524,FFFFFA0C,1539.94653
1847,923,29565.56640,-1525,FFFFFA0B,1514.72998
1849,924,29597.59765,-1525,FFFFFA0B,1480.06054
1851,925,29629.62890,-1524,FFFFFA0C,1505.22998
1853,926,29661.66210,-1524,FFFFFA0C,1563.46142
1855,927,29693.69335,-1525,FFFFFA0B,1586.63745
1857,928,29725.72656,-1525,FFFFFA0B,1558.29138
1859,929,29757.75781,-1524,FFFFFA0C,1546.92834
