0,64073,FA49
1035,-88784896,FAB54000,64181,FAB5
1037,-88276992,FABD0000,64189,FABD
1039,-87736320,FAC54000,64197,FAC5
1041,-87277568,FACC4000,64204,FACC
1043,-87146496,FACE4000,64206,FACE
1045,-87523328,FAC88000,64200,FAC8
1047,-88555520,FAB8C000,64184,FAB8
1049,-90030080,FAA24000,64162,FAA2
1051,-91455488,FA8C8000,64140,FA8C
1053,-92651520,FA7A4000,64122,FA7A
1055,-110608384,F9684000,63848,F968
1057,-108527616,F9880000,63880,F988
1059,-106496000,F9A70000,63911,F9A7
1061,-104792064,F9C10000,63937,F9C1
1063,-102842368,F9DEC000,63966,F9DE
1065,-100679680,F9FFC000,63999,F9FF
1067,-98484224,FA214000,64033,FA21
1069,-96239616,FA438000,64067,FA43
1071,-94322688,FA60C000,64096,FA60
1073,-92733440,FA790000,64121,FA79
1075,-133087232,F8114000,63505,F811
1077,-132087808,F8208000,63520,F820
1079,-130891776,F832C000,63538,F832
1081,-129597440,F8468000,63558,F846
